,0,1,2,3,4,5,6,7,8,9
3.05675,94902881.7506191,89157974.826585,93980533.315472,91164850.5187801,98655444.4811491,82829686.2740566,94742475.1507003,94905884.4184301,90729692.8698015,83634742.4182746
3.05725,92485982.5223734,80484316.1551902,88437230.4023629,86064020.7945559,97605361.0915806,74787627.5198763,91616691.5904043,88237222.0121041,86083763.8389635,77489082.2908788
3.05775,84079407.7360395,68722951.0530475,79744787.7687591,76426989.5584173,88909069.2106071,65879593.9542366,82913227.497622,77153106.5928449,77526746.3056691,68192174.0993552
3.05825,76711144.2035259,58681656.685696,70853629.171423,63537961.4043276,75102764.3395041,55830484.2064388,74119783.2643261,63428517.3233025,66847372.6515433,58822848.6837879
3.05875,65764808.3481774,48203624.6686538,59810882.2510723,54214281.8209017,60574826.6993848,47402322.4105466,60454186.7365745,53367949.2905331,58311210.1516882,48611652.1645512
3.05925,53865775.7207627,40784552.0883801,50384509.2237663,48002635.3633912,50816188.6821709,40536255.3092771,48717996.9600804,45560233.8465562,49433098.2994126,41535223.681908
3.05975,44945245.8267071,36219831.5614921,41916005.8138066,42759702.4302042,43305348.6970696,36375280.5482259,42366102.1455796,39467636.135117,41499160.344261,35410382.1689793
3.06025,39446124.4440721,34646915.850379,34422795.365309,37462016.2283447,36923556.077207,31372250.300906,39814554.9782506,34427288.8805328,35677338.0037746,32692706.1039921
3.06075,35277395.9777201,33778177.9410037,31248825.2224678,33739678.5468544,33453225.2916117,28514677.3704704,35000903.6858077,30948854.0506619,32299761.3300518,30424223.408496
3.06125,32683951.5434269,32054704.2191591,31186004.7381819,31646978.8054461,32420926.7876138,27084880.9647682,31210990.9371631,27836007.0339168,28881558.7693076,28050766.8805904
3.06175,30747409.4938672,30702642.5084445,29942726.6340907,28206452.3153687,31503911.3077651,25550030.9690154,29472601.5033732,26424216.0227754,27971277.8322296,27066024.455871
3.06225,29585516.0881701,29792290.8925585,29190972.7782566,26908950.0579959,30482706.6876995,26063834.3474996,27836274.7523935,25699571.0129467,26248360.8252447,26750714.0811193
3.06275,27536550.3031758,29792290.8925585,30634605.7247382,26908950.0579959,29472363.5581632,27417307.2676609,28209106.7129172,25699571.0129467,28279860.0426483,26493496.3721105
3.06325,29308728.3847523,29792290.8925585,32054308.8619134,26908950.0579959,28374286.6003476,27088445.1834472,28209106.7129172,32134976.9563238,29929678.4664235,27783651.5115394
3.06375,33034353.7370874,30446837.3378601,35414388.8220084,26908950.0579959,29999636.5982398,30611667.6612666,29457387.9331235,32326036.2337423,31393459.4710376,29840612.8563772
3.06425,37315231.867696,33484386.4071983,37386951.722446,32705109.0647535,31176166.6761073,34963065.7657499,32840426.3624166,32258443.2849358,33449737.82253,31894686.7492521
3.06475,39296905.8733196,36471266.4172851,38586047.7689709,34316999.7934651,34199834.8626754,37896178.6835922,35654335.5435006,36297412.2293466,34354073.4064346,34853829.8001089
3.06525,39424454.5450297,39289282.4863364,39862182.8270597,34289872.2471534,36290085.5679517,38605956.4151604,36731240.0167118,38748527.1913249,33590777.3005096,37745362.3255806
3.06575,36556506.3768302,39542110.8652061,39292321.8555299,32417933.8389768,37088938.6998736,36938393.1604651,36056931.8978904,39849229.1370797,31384584.1808702,37782755.0359976
3.06625,33585702.5661892,37167946.5048688,36417247.8034672,30889420.5924819,37231750.7039777,34241951.4319387,33025788.3679835,37814918.9627587,30164020.5904665,35990277.5640624
3.06675,32049102.6508884,34361620.0492726,34066978.1893103,28184813.5613402,36031009.8627292,32190131.2263962,30574928.0769987,35505546.8212423,27605083.8253789,33587871.4007671
3.06725,30296318.5028328,33462102.3046035,31665061.6981881,27025231.9754829,34522037.9077502,27378173.2567728,29175452.3330612,33781193.0961945,23884094.5992706,27668195.5711515
3.06775,29021938.9517511,30641662.0679631,28372151.1089282,22972057.63043,28983951.2678478,23149302.1220192,28505657.1908272,31827198.8857453,22919982.0489929,25250382.9731423
3.06825,24968131.2807403,28388681.4329415,26182682.9494133,21978362.5794787,24574443.3107918,21079915.6865837,27217337.1425068,30286789.8319797,24959864.8995061,24780648.1534798
3.06875,23119586.5252722,25326107.5184623,23925974.5949208,22765618.1130658,21520672.4131977,20073886.7326143,25034897.6815502,25632645.0447638,23947139.1955929,23885216.9782156
3.06925,23119586.5252722,21936881.595593,23334214.2448754,23574369.9195497,19074540.153576,20630096.0049581,23879099.4493671,24481568.8124656,22063897.3106943,22531030.3607151
3.06975,23119586.5252722,20106854.0318943,22122587.1062395,23233161.173722,24682856.6781127,20630096.0049581,24193224.6241411,23015233.8269818,22664224.9414121,21933304.051878
3.07025,25008045.7772156,22174318.1718376,26635612.5044361,23060052.4129605,27084415.5390463,20630096.0049581,24193224.6241411,23017439.5999806,22664224.9414121,21520851.9580877
3.07075,26139074.702239,24235821.1559899,25476837.958982,23820762.1158382,28866233.8741027,21027496.4434728,25442889.3712462,21506050.2725956,23829657.5527848,20772872.2362202
3.07125,28197598.8476527,25049304.9949766,26458870.2953797,22622264.8090675,28112062.5638947,22151298.2785968,27674889.6426952,20138242.833166,25229190.678117,20317556.3205915
3.07175,27099180.407941,25475843.8045434,25262881.6096551,23469850.8359596,26654507.6053251,23962379.223318,26933050.3889328,19110776.3442959,25713767.9846899,19969957.6367156
3.07225,26533205.6630526,23244122.8913511,25934567.0912678,25347162.0166425,25898396.7479226,23799312.3724263,25364062.0458107,22577010.6439427,25593537.2015571,23701963.123941
3.07275,25829017.0741562,22322610.9030871,24577608.981393,24114156.1168181,24759282.1403297,21330825.3746966,23107247.1119114,22472878.4905046,24203206.8594114,24322146.7438492
3.07325,25881581.0748961,20313492.4800452,22953427.5054832,21995389.4272961,22963580.0672697,20686662.9926855,20461216.3345479,22304545.9228975,21909049.8427334,21786962.5457098
3.07375,25957497.1638228,20313492.4800452,22453636.1063255,20400097.525134,22963580.0672697,20686662.9926855,21881552.2376677,22304545.9228975,21879857.3409096,20888934.8620226
3.07425,25499574.736542,20572841.9126989,21418995.2101671,19046660.7436705,23686616.3689471,21100132.9272029,23302781.2449865,22536969.2634246,23072230.9137684,19977344.7679728
3.07475,24736940.0182565,22260650.2136758,21418995.2101671,19681301.1142862,23082151.8288856,20344112.8546009,22770290.6873739,24535591.7302131,24014104.1398864,20070117.3047818
3.07525,22533623.7668874,22734332.0280072,21418995.2101671,20787607.2949181,20894636.395925,18540691.8370773,22819252.1043034,24245833.5569962,22818733.4589136,19652368.7497635
3.07575,20683617.2993158,21585770.3554652,21774039.1304627,19351043.33612,19954632.9742965,17449018.1522086,21183276.5928034,21337515.9166829,20588240.6216669,18816904.7525755
3.07625,20336140.4948838,20271125.7452083,21298087.5860625,19082572.0740724,18377771.0458958,15925190.1301755,19460364.2308681,20506439.8937611,20446706.0014397,18816904.7525755
3.07675,20853374.0148648,21077536.097217,22356013.1634027,18645768.4997303,21049896.4474473,15456235.6836632,21135191.625871,20176412.9720563,20446706.0014397,18816904.7525755
3.07725,20853374.0148648,21619215.6209609,22266302.2942518,18371916.2424359,21287223.3151009,15456235.6836632,20986760.6435495,20879323.9457011,21569939.1332998,18816904.7525755
3.07775,20853374.0148648,19859017.0227499,21736652.3753329,19935305.5489073,20706280.3094784,15456235.6836632,21305551.6674158,20718892.4906858,22793787.0713438,18816904.7525755
3.07825,18729116.9763991,18375033.276925,20277129.5693801,19697435.0311138,21307685.4726964,15541353.2176568,21381868.7843516,17609083.5641958,20421243.4161206,19710715.1782934
3.07875,17659606.0248928,16723652.0337487,18429467.0074826,19930195.3329647,18937160.8422268,14721524.9649442,19535978.2059823,16831434.9338865,19143133.6233824,19200625.5638992
3.07925,16635536.4049456,15149772.4553273,17735125.3639578,18316419.7034809,16585584.6348715,15809825.2320012,17251218.2009533,17608081.6013295,19515600.1119066,17249165.9133145
3.07975,16868784.2079145,14754699.7980631,18617188.5336562,16022286.6030892,16585584.6348715,15809825.2320012,17251218.2009533,16147410.2009934,19617533.9865868,18854774.7506985
3.08025,19092140.6247519,14165972.1491559,18158873.6485565,15909151.470233,17363424.1706016,15809825.2320012,18807342.7434936,14961562.5411617,18618596.9352043,18854774.7506985
3.08075,19092140.6247519,19913780.4523662,17999763.9217305,17559017.9891181,18756007.9147394,17182823.5831906,18807342.7434936,19002809.2871394,18601390.3585798,18854774.7506985
3.08125,19956782.6149081,21600014.1778445,22650996.7065627,17559017.9891181,18763176.3451941,16976728.34971,20223192.6313286,17755014.7099881,21314295.7047997,18854774.7506985
3.08175,20711630.5043436,22449327.9171158,22650996.7065627,19146450.5388811,19366529.5550938,18963276.8948003,20670186.2228804,17601298.9588828,18890419.4356363,20833532.5315087
3.08225,21941675.7863969,22589121.2391192,23547441.764849,20732563.0773599,18952310.9632188,20174815.4702485,22384754.7919068,17848874.1020529,17715777.7929808,20644651.7014775
3.08275,24558910.9490094,22164783.6348464,22708376.6280021,21734958.7634316,22569470.3857562,19423762.5896889,24201196.3116136,19402593.7083941,18587688.5455381,20828201.7323014
3.08325,25582121.3548961,23185564.1890722,23376576.187075,22603280.0746842,24282071.7179046,21534171.4819457,24726873.9971321,21440958.0406698,21982642.0005609,21712179.1805885
3.08375,25011497.0613872,25347878.5652761,24324802.9817024,23729681.324399,24994163.8525648,21121956.5024868,24632434.4461287,22699669.848276,23987495.3821111,22317418.2475646
3.08425,24012110.0717203,27579722.7486331,24772798.0634966,22378557.853815,25287986.4800495,19356361.6713701,24401919.2904496,22713542.2823105,23821285.7744578,22352869.0124432
3.08475,23188026.8312649,26035852.2656924,25102169.7288485,21250576.3886363,24534350.159806,20081840.8368218,22835721.2184575,23608966.5205702,22240916.2310733,23216744.7356847
3.08525,24048372.4340898,23045290.0718821,24569471.0037223,22899027.0564845,23773654.3688801,20054320.4446462,22912221.6107356,22564455.3168588,21118006.3046194,21180911.5432156
3.08575,22831850.5374853,22867315.931618,22156234.9637467,20866347.1880694,23773654.3688801,18017782.7272545,23597823.4211657,20763548.3363734,22278162.4182302,21180911.5432156
3.08625,22320415.4866525,22803551.6399283,21632498.9390364,21273729.4916365,24717755.0880745,16445987.3581852,23595598.2662399,21275386.4195905,21472547.9899206,21180911.5432156
3.08675,23168722.9093701,23365833.8818812,21470193.9252386,22032690.0443335,24884257.1907993,16519840.8558715,22089779.625505,24345675.6006652,19904750.4958011,21180911.5432156
3.08725,21767470.3320779,23127260.7274029,21317211.1493709,21593798.255856,24677054.2209863,16519840.8558715,20587095.716627,23731452.2637703,20248517.7556606,21248394.6415061
3.08775,20525047.6165136,23127260.7274029,22208086.7739775,21027555.4731773,25849302.7630952,17605845.5434037,18527404.0229137,21626312.9532504,21022656.5899015,21248394.6415061
3.08825,20300430.0818571,25132468.7140716,22035728.186543,22108070.9112602,26261962.9767897,20180698.8097702,19629004.1916591,23822870.7894396,22183192.976319,21248394.6415061
3.08875,22146470.7138632,26107441.9790645,21522619.5579984,23644005.4299376,26043897.1274029,22746477.8100336,23014098.6674006,26468010.3265993,22915612.9851514,21248394.6415061
3.08925,23147660.1221523,23349110.9609413,22429201.0774147,23210325.9018149,25834774.869316,23207067.6565213,22641327.3814328,25924505.0933607,23516573.3968605,22080673.5830103
3.08975,25329785.3688557,22218170.8543851,23692934.0621179,23378312.3393459,26096127.7508604,23019012.91182,22209457.9855085,25290144.092193,23538174.9093735,21559075.1908192
3.09025,26654415.8166268,21745170.2473118,24745440.2764258,26463865.5204606,28227135.6965868,23535403.0217634,21757737.10064,24969212.3745612,23163267.1511257,21491873.0443617
3.09075,25534032.8696015,22669012.9633547,24714332.4248377,26692747.1032195,29195902.1274771,22592922.6504862,21776948.4143224,24893225.1524248,23429615.7514439,21944672.4253949
3.09125,24078164.5744393,22032063.5529639,23989724.7924929,25878018.9376779,28280110.9952216,22077742.987161,20660217.4351016,24773373.0019946,23102052.6472185,22399274.0637838
3.09175,21319667.5366621,21752151.8427017,23229261.8231592,24581841.4636889,27556223.5796211,20622741.044083,20714874.8519603,22744038.0362721,24218879.7177597,22710463.5425729
3.09225,20987682.4248717,22583853.2333457,21511231.3855208,23178339.6130222,23352209.5168915,20676531.5194579,21151469.6408461,21356307.2363851,24558269.1225112,22568429.7088176
3.09275,20556145.0115307,22835866.0365127,21434009.0969831,22255719.187648,21593753.8254749,21448374.1534858,20307879.485958,21632038.1770637,23150224.804278,19807623.3148144
3.09325,18882053.5878727,23348103.8734223,21174319.1222129,20218495.996049,21516344.8927043,20654036.9810618,17804429.5001406,21520505.2167006,22210831.8410046,20215298.4485098
3.09375,18882053.5878727,22089880.5956561,17835506.7469809,18696913.2991391,19988238.628776,20654036.9810618,16356911.0935515,21344681.5422011,21752865.4144088,19980053.1696124
3.09425,18882053.5878727,21359153.5317769,16129372.9521277,21380946.5325999,18875829.476127,20086753.9901491,15370853.3977594,19844476.8066734,19910430.0162584,19131299.7933427
3.09475,18955628.7795874,19207003.6231814,16129372.9521277,22378411.9453609,16992651.8933495,17993767.1444138,16578963.9315442,18569570.9115829,16556757.3657288,19174340.8743647
3.09525,19580670.6664104,16501303.4188903,16129372.9521277,21037883.2998607,16400046.2634612,17868686.7739703,18713658.0558799,17980767.9052523,13555893.8355219,18640187.4541622
3.09575,18133438.621258,16472377.4013007,16449242.6784466,15788150.5369017,15090637.0495044,16801256.1275228,20672260.882335,17760142.9971603,13555893.8355219,16685883.1588886
3.09625,17268715.7149171,15567596.9841152,18653837.8677576,15086996.7380028,14431307.229391,16106387.0372247,20034452.9463823,17760142.9971603,15655673.8451958,16250281.2548512
3.09675,17044828.2176007,13633641.7079778,18600007.4167822,14901047.450264,14431307.229391,15845643.4702121,19953458.7143564,19988970.5717194,17821298.4899903,16801069.6144046
3.09725,15487529.3012559,12040779.1805352,18600007.4167822,14901047.450264,16432724.4858002,13948246.3131739,20240772.6932144,19988970.5717194,17826773.2599562,16801069.6144046
3.09775,15929032.0181703,14871887.797792,18600007.4167822,16708054.5937206,16432724.4858002,13945561.3453221,19972017.484258,19988970.5717194,19388996.4561992,18087825.1886958
3.09825,16537513.669433,15390630.2247593,18818559.8999855,18132573.4445602,17177307.630421,16082840.3019614,17939939.4427062,20391808.4947528,19358748.7588808,19049814.0870071
3.09875,15938249.7016734,16911147.0832604,19935372.1497635,17182977.6278047,17296145.1317005,16718830.984877,15726517.8831307,19633489.8354602,18481444.2084608,19904754.5829683
3.09925,15949026.8903344,16768084.2986983,17793848.0821154,16873008.3492825,18954071.7064402,13197878.5140162,15163182.0690465,17530145.9505329,17354659.256277,18564659.4002693
3.09975,14945941.295554,16097692.4266821,14442684.2781027,16230521.0171041,17919477.4944405,10924311.9989792,14846442.2999571,15711937.8058893,16734024.0420141,16271509.0085054
3.10025,13501362.3927757,15376994.1517688,13779939.6780961,16368302.1218278,14550077.042316,10611291.4089956,14373517.9395743,15624384.7473074,17881855.8620095,13970864.6772551
3.10075,13244320.5416816,14482512.0975881,14644608.2098678,14967195.0240513,12951614.0278475,10254867.0828681,14524151.7183715,15287013.5920192,16678748.6230598,15634317.3278707
3.10125,12442258.4636178,13700232.3594622,12672000.1903204,11955201.1850227,11791671.1448797,10489082.5740401,15530303.49278,14779000.2484596,14776348.4526085,14291643.6384638
3.10175,11122643.986481,13020885.5628688,12672000.1903204,11890226.617794,11924460.2934999,10035671.8622274,13075822.60059,13474156.4434022,14077147.3022682,14291643.6384638
3.10225,12147924.9810546,13214044.088523,12672000.1903204,12914534.485126,11839316.2095613,9596483.71313622,11204159.2368951,13584942.49619,11809978.4101148,12734301.0232025
3.10275,12147924.9810546,12567911.6233468,12672000.1903204,13457715.495746,12590641.5923345,8280895.46420194,10716863.0307889,15034960.7499533,13444101.4920377,12734301.0232025
3.10325,11498759.9250175,12207506.0943957,13892732.6708696,12398620.6438234,12590641.5923345,7988961.09570549,13447695.4165507,15127980.3876513,13444101.4920377,13488340.6619079
3.10375,11587094.8125271,12207506.0943957,14458588.6440646,11363221.3414552,14291260.4237079,10462058.2187834,13447695.4165507,14305757.6457646,13444101.4920377,13469702.451331
3.10425,11778618.2406633,12207506.0943957,15555031.8405521,12655084.5068797,15186075.3938774,12425875.4747466,13447695.4165507,14364975.9767061,13444101.4920377,13094039.0847339
3.10475,11782949.332764,12207506.0943957,15238140.5714588,12676001.7202083,14734267.6926813,12555958.0538338,15656880.1839968,16198995.4145132,15549451.420213,13690350.0720238
3.10525,12771466.0808324,12207506.0943957,14949815.5960219,12849928.7902144,14561980.0904456,13411356.7420542,15297843.5225466,16193452.8599577,12630614.1966112,14022654.485361
3.10575,13082810.6626957,13097941.6216342,14949815.5960219,12953781.4339071,12358641.7528994,11917489.7276502,13857775.4846232,14176952.50055,12630614.1966112,13086071.3412571
3.10625,14960679.9404924,13097941.6216342,15917277.1462118,13659044.0267853,12358641.7528994,10451448.5160879,14885264.8551488,14848298.3094356,14573308.8439203,13852151.9209546
3.10675,15643834.5735858,13352000.2156071,16666641.3204538,14517153.0037679,13003256.4969992,12801035.7031094,16380194.65046,14848298.3094356,15016893.0507972,14316794.3854215
3.10725,17234540.3859238,13952132.6031003,19095252.1019068,14268961.1084663,15181106.6882304,13095832.4893032,16333874.4985751,15113588.3712194,15277312.3886407,15834577.546978
3.10775,18245735.4335895,13952132.6031003,19679280.7492091,14268961.1084663,16515580.4195434,14888477.257958,16625775.7141849,17121430.1520993,15940570.4907312,16154087.1817796
3.10825,18749499.2626921,15164257.702117,18629418.2295799,14268961.1084663,17109139.8173784,16005438.5002932,18279368.7036109,17065632.9538761,15229665.4761796,17200384.6262312
3.10875,16517919.0249716,14922514.9905243,18841067.9896374,14268961.1084663,16807617.7240305,13818826.5434637,18214903.8149501,16540922.5161663,15360868.9503282,17971923.427286
3.10925,16356868.8864711,13982359.9067886,18240087.2647102,14268961.1084663,15803623.3310772,11806673.4422244,17359919.0139398,16102297.4064299,15682532.0741683,15393730.6987751
3.10975,16965118.1750336,14143387.4743389,16889058.8294683,14268961.1084663,16755212.4471599,11806673.4422244,15041062.5316005,15559293.9454118,16218474.5509965,12662669.8168284
3.11025,17281281.9391104,14143387.4743389,16323970.9783596,15850926.0095464,15992395.9155652,11806673.4422244,14833290.9470618,14587885.722407,16260128.8958646,12662669.8168284
3.11075,15154122.1929973,14143387.4743389,14371593.0787827,15850926.0095464,14902035.5336113,11806673.4422244,13302807.2446805,14587885.722407,16854337.6311042,13323490.8971058
3.11125,13970924.0954814,14143387.4743389,14251644.8538072,16719546.1252998,15665299.4712339,12157197.0670394,13615648.8849736,14587885.722407,16220647.7897719,13323490.8971058
3.11175,13878943.1416831,15497796.0977324,14251644.8538072,17631054.9808915,14960265.906974,12157197.0670394,13747768.6061378,15757191.0400116,15682800.836499,13323490.8971058
3.11225,15401666.0393424,14546350.9015487,16378281.594673,17858025.5290758,16815236.267917,13991703.1778286,14099817.5040903,17789345.3609796,14191989.7960154,16277785.61557
3.11275,16288628.0301696,14272662.067475,16378281.594673,17601078.4658421,17607945.415854,14854098.0273336,15545699.2425219,18967848.3356758,17059948.2036423,17687840.9232568
3.11325,16474089.2182577,15600255.1538365,17533197.073961,18208373.8287959,16210598.7824731,15955115.659478,15453467.1628464,18807442.3878704,19084288.8978844,17140439.0234622
3.11375,15079092.0398228,13809105.7341125,15776514.9421423,18177983.7295131,14566989.0927763,13777460.1405601,14970458.5879989,15545284.6401122,16638145.6228329,15842190.8522386
3.11425,14495574.7182698,11195050.7361011,14504282.6056779,16830952.9029088,11408336.180969,12448155.0093782,13466665.2300668,14938758.4479178,13510658.2465361,13447915.4680253
3.11475,13707914.1379259,9269210.20433709,14592895.3464843,14681899.0735788,9611676.70550092,12515058.0515396,13173352.9143559,13836271.111293,11574464.5204725,13842924.5120526
3.11525,12403915.8997333,9116734.16932999,13889902.5600001,13432815.2947445,9373049.67034991,11523294.7561832,13885399.2656016,13597645.9553075,11863850.0270062,12353760.3774924
3.11575,12403915.8997333,8722356.23421863,13812852.6162972,15033904.936657,8459128.88172111,11523294.7561832,13933028.6308774,13512952.9121662,10379299.1959495,10531972.0477748
3.11625,14318445.479156,8346017.79254793,13783823.0781105,15703307.6910219,7624644.00785923,11523294.7561832,12093943.2158112,15030531.2619088,10789758.0535787,9182226.95770494
3.11675,16108618.3342139,12288812.0185923,14766206.7301343,15153794.6803244,7059348.67033303,12723574.0784384,12098037.2244193,15379368.9329845,14000743.6232638,9215891.58224605
3.11725,16702317.1219727,12780397.7641763,16921505.8044185,12875631.7461034,12175043.9092496,12935310.4487955,12781480.0144241,14043928.6790751,14467008.0326562,9283145.17011338
3.11775,15739414.5271919,12420480.3140979,16556622.0558597,12160487.779752,13849499.3297617,11690882.8920251,15181277.7511192,12903800.7590493,12169754.479273,9215884.34854887
3.11825,15041114.4299055,12167115.2740166,16408742.090578,13504778.4085621,13468654.1570633,11598485.8069971,15670972.6378025,11048668.1061197,13731364.9381435,9215884.34854887
3.11875,15277179.2946867,12590198.8694241,16117949.4388188,14193914.2140484,12766622.5438748,12479080.8358697,15353160.6618268,11772060.5445924,12650927.0659097,9215884.34854887
3.11925,16882239.6167107,13145340.9423481,16117949.4388188,14793123.5969513,11829669.6590632,12966898.68017,16741138.0182973,12513638.040616,11876221.4343501,14423195.5288338
3.11975,16318066.6251677,11873852.5140701,16117949.4388188,16142470.4175582,9562569.77414159,11879805.4931411,15460382.4953757,14208581.3773307,11876221.4343501,13349678.0292355
3.12025,15007906.726505,10688804.3162425,16117949.4388188,15274838.1112405,9562569.77414159,11744130.7889925,15460382.4953757,15806672.7610419,11876221.4343501,11460587.2808156
3.12075,15007906.726505,9106123.47573728,16117949.4388188,14626541.5659083,12485702.5413113,11744130.7889925,15849211.0010994,16129580.1301407,11876221.4343501,11460587.2808156
3.12125,15007906.726505,9519982.56035214,16117949.4388188,12744671.6536735,12485702.5413113,11815690.6156348,15849211.0010994,17861517.3878289,11876221.4343501,11460587.2808156
3.12175,16491814.1303867,12072770.9781147,18264459.0796769,11650035.5043091,12981352.1546537,11733770.5119618,17031161.1433971,19011114.2828368,13496325.7143219,14166523.4342604
3.12225,17326917.6041407,13887637.872572,17623480.644956,13033921.0312167,13500274.1968553,12578395.6042671,18612720.3510828,20206925.862073,13798875.6213243,15108897.2481233
3.12275,15729334.7601472,12618163.2557127,15632257.4275071,13479808.0138427,14866395.1236965,12496806.1947014,19417885.2638989,19739507.9868074,14146128.1053132,13379382.1455724
3.12325,15089775.7889197,11054209.1649953,15721782.9839225,12465947.6773996,13046816.7250651,12878451.2861083,15159634.0762046,18301306.7101411,13861407.6675365,10086943.8569943
3.12375,14764934.7646107,9869928.00948462,14181466.3497,11275398.7913537,10477542.2089816,11829660.7501668,11890953.4186813,17233673.7396976,13142990.4831636,10036713.0920307
3.12425,13286631.4790922,9118572.85169434,12121516.3655476,11143934.3945633,9985905.76911233,10465071.5304437,10966613.7229726,15779851.3072899,12636008.8883911,11419065.8628774
3.12475,10939251.6061536,9112127.66166557,10738893.9722753,10837646.4578917,10815028.8227476,9650993.6947386,11150207.6780129,15875489.6389352,12167353.0181143,11419065.8628774
3.12525,11347890.3686491,9112127.66166557,12558595.1085584,13329770.8752329,12429068.3906249,10367631.9521612,10481138.7338264,14470915.2591544,14368408.2573455,11890897.8381032
3.12575,13898279.4482381,9759187.70807681,13232753.2117207,13288825.4108396,14281425.1419101,10824392.1352549,13844781.3914703,15437646.5586147,12923010.158043,14845392.5312343
3.12625,13157128.8388873,9759187.70807681,14080659.8342012,15068176.3645054,14601464.8893531,10719145.6870106,16763601.945899,15437646.5586147,13445788.9749732,14845392.5312343
3.12675,13126015.7698133,11303736.606079,14449520.0873371,14616315.921396,14516009.388393,12123231.8272886,17580615.1766696,15437646.5586147,15899774.1302795,14845392.5312343
3.12725,15582120.5852445,12754818.8492224,15515581.155375,13804540.3915488,13568973.8771958,12123231.8272886,15917505.5372416,15437646.5586147,15930289.5446602,14845392.5312343
3.12775,15041163.4992061,14089970.4455494,16172425.9380499,13943366.0857954,14407902.2822951,16102709.7270842,14375806.8142527,17071271.8327151,17155690.8786247,16717158.0530149
3.12825,15784216.6862317,15536861.5810643,15676291.565756,13209771.717246,16582438.8452112,17330261.5093901,15252811.9124149,15332354.6502841,17923111.8228265,16498215.1902908
3.12875,15676686.6323328,16066323.2810279,14550119.7666782,16583560.1452896,16937281.9660171,15627281.3606423,15868031.1379011,15000726.2538409,17883951.562705,14773852.6349859
3.12925,16880077.3294396,16280098.7374739,14663991.4350267,19397862.986685,18463901.4346611,16029907.6897485,16807709.6855224,16592431.3805155,17412461.9286615,16662978.8053023
3.12975,17571418.6719322,15420563.0938008,15263843.6244522,18162201.1145483,18743025.5395817,15985880.0064859,16565130.6842813,16657726.1194511,17333780.3248173,17139991.0808952
3.13025,16684938.5721308,13162136.5310725,14824763.0474506,17094750.8406369,17208052.9864846,14120072.599335,16229662.3141965,16580974.4920452,16898374.2448737,16392072.8312159
3.13075,14587061.8748869,10592943.2313422,15475568.4703356,15911343.3064175,16732378.6242609,13252914.9072015,15145145.7032129,14909766.7521815,16368471.2315799,15018438.7184255
3.13125,13718815.0643053,10759342.0436153,13751567.9249334,13863187.1548815,14620883.7070311,14346635.1567666,15145145.7032129,13835229.6288983,13460346.6968096,12574449.5076271
3.13175,12226014.4405067,12273576.2739919,12326959.6052124,14330351.6006767,12724306.1518268,13718179.5266165,15145145.7032129,13428071.7451,12702185.8547506,12574449.5076271
3.13225,11734864.7484824,11228445.8824904,14475615.4803342,15731642.2303612,11688639.1269153,13402765.3561224,15145145.7032129,13145649.1252388,12702185.8547506,12574449.5076271
3.13275,11175871.4733226,9487832.82211139,14475615.4803342,13470263.6347162,10829273.2046943,13695993.8177112,15648187.1648951,13956776.2514719,12702185.8547506,13432545.233834
3.13325,10706014.2935127,8927462.9168932,13995161.9570184,12038386.0381189,10829273.2046943,13695993.8177112,15910222.9814221,12947741.6595403,12702185.8547506,13432545.233834
3.13375,10706014.2935127,10036131.6035581,14696645.7275727,12038386.0381189,10829273.2046943,14204831.4167134,14444598.2082705,10532774.5335679,12702185.8547506,13432545.233834
3.13425,12645148.8447162,10780845.4891877,14696645.7275727,14747034.0409993,11412171.9590857,13948142.0563294,13616260.9821089,9577144.54361449,12702185.8547506,13432545.233834
3.13475,13319884.2260386,11725680.8477181,15785906.4233666,16012507.2716798,11412171.9590857,14392411.3272385,14066810.3353021,10271190.0875216,14538547.4835076,14068786.1620003
3.13525,13464420.328831,12372254.8089886,14683788.0826284,14835628.4077537,11412171.9590857,15017581.3527124,14297655.6958741,11097535.5377244,14538547.4835076,13767188.7526181
3.13575,14532075.3349273,12372254.8089886,14648853.8204783,16077263.5346731,12734539.0093081,15251873.2047346,15768529.2913254,11097535.5377244,14538547.4835076,16477898.0363336
3.13625,16046557.5224753,12372254.8089886,16106555.2649044,17475449.1615862,14745225.602313,14890690.2530163,15458499.0605189,12080449.7720102,14538547.4835076,17461444.096251
3.13675,15685691.6476555,12372254.8089886,16061932.6575305,15230855.797821,14821128.1413946,14689839.3115504,15120647.5635742,12301355.2420921,15190317.1061136,16670462.3077681
3.13725,14623080.2423151,12372254.8089886,14318163.5972222,13434561.1128022,14514916.5771456,12110605.1329496,16974943.8916899,11448372.0858974,15654815.2670979,16670462.3077681
3.13775,15523715.9240061,13407950.5561249,13099810.4486549,13364629.8351204,15542689.9046521,11337391.5965524,16974943.8916899,11448372.0858974,16477851.1025076,16670462.3077681
3.13825,18158272.5546482,13813066.1199026,13841249.9066208,11472676.3424021,15701635.74125,11221691.874119,16974943.8916899,11448372.0858974,18122731.8584569,16670462.3077681
3.13875,18950873.5979042,14215104.1978997,14479347.6436076,11964311.3187298,14469524.4092303,12695720.4925869,16974943.8916899,11448372.0858974,18008767.1585984,16670462.3077681
3.13925,19477938.3458931,13087708.3942217,13351362.9105202,11706026.9093025,13083164.7192573,12695720.4925869,17222909.9478282,11551430.4931805,15812576.2811792,12394524.2118895
